taxon,food_subtype,food_type,kingdom,phylum,class,order,suborder,family,subfamily,tribe,genus,species,subspecies,variety,form,group,cultivar,phenotype,binomial,nomial,trinomial,part_variant,classold,food_region,food_state,food_name_prefix,food_name,food_part,food_subpart,food_form_prefix,food_form,food_keywords,description_long,description_short,protein,lipid,carbohydrate,mineral,kilocalories,starch,sucrose,glucose,fructose,lactose,maltose,ethanol,water,caffeine,theobromine,kilojoules,sugar,galactose,fiber,calcium,iron,magnesium,phosphorus,potassium,sodium,zinc,copper,fluoride,manganese,selenium,vitamin_a_ui,retinol,vitamin_a_rae,beta_carotene,alpha_carotene,alpha_tocopherol,vitamin_d,ergocalciferol,cholecalciferol,beta_cryptoxanthin,lycopene,lutein_and_zeaxanthin,beta_tocopherol,gamma_tocopherol,delta_tocopherol,alpha_tocotrienol,beta_tocotrienol,gamma_tocotrienol,delta_tocotrienol,ascorbic_acid,thiamin,riboflavin,niacin,pantothenic_acid,vitamin_b6,folate_total,cyanocobalamin,choline,menaquinone_4,dihydrophylloquinone,phylloquinone,folic_acid,folate,folate_dfe,betaine,tryptophan,threonine,isoleucine,leucine,lysine,methionine,cystine,phenylalanine,tyrosine,valine,arginine,histidine,alanine,aspartic_acid,glutamic_acid,glycine,proline,serine,hydroxyproline,cholesterol,fc04_d0,saturated_fat,c04_d0,c06_d0,c08_d0,c10_d0,c12_d0,c14_d0,c16_d0,c18_d0,c20_d0,c18_d1_undifferentiated,c18_d2_undifferentiated,c18_d3_undifferentiated,c20_d4_undifferentiated,c22_d6_n3_dha,c22_d0,c14_d1,c16_d1_undifferentiated,c18_d4,c20_d1,c20_d5_n3,c22_d1_undifferentiated,c22_d5_n3,phytosterol,stigmasterol,campesterol,beta_sitosterol,monounsaturated_fat,polyunsaturated_fat,c15_d0,c17_d0,c24_d0,c16_d1_trans,c18_d1_trans,c22_d1_trans,c18_d2_trans,c18_d2_mixed,c18_d2_trans_trans,c18_d2_clas,c24_d1_cis,c20_d2_n6_cis_cis,c16_d1_cis,c18_d1_cis,c18_d2_n6_cis_cis,c22_d1_cis,c18_d3_n6_cis_cis_cis,c17_d1,c20_d3_undifferentiated,trans_monoenoic_fat,trans_polyenoic_fat,c13_d0,c15_d1,c18_d3_n3_cis_cis_cis,c20_d3_n3,c20_d3_n6,c20_d4_n6,c18_d3_mixed,c21_d5,c22_d4,c18_d1_d11_t_c18_d1t_n7
Lupinus angustifolius,nuts and seeds,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,,lupin,seed,,,,,"Lupins, mature seeds, raw","LUPINS,MATURE SEEDS,RAW",36.17,9.74,40.37,3.28,371,,,,,,,0,10.44,0,0,1554,,,18.9,176,4.36,198,440,1013,15,4.75,1.022,,2.382,8.2,0,0,0,0,0,,0,,,0,0,0,,,,,,,,4.8,0.64,0.22,2.19,0.75,0.357,355,0,,,,,0,355,355,,0.289,1.331,1.615,2.743,1.933,0.255,0.446,1.435,1.36,1.51,3.877,1.03,1.296,3.877,8.686,1.539,1.476,1.869,,0,0,1.156,,,,,0.008,0.013,0.742,0.316,,3.558,1.995,0.446,,,,,0.034,,0.255,,0.093,,,,,,3.94,2.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Litchi chinensis,fruit,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,,lychee,fruit,,,,,"Litchis, raw","LITCHIS,RAW",0.83,0.44,16.53,0.44,66,,,,,,,0,81.76,0,0,276,15.23,,1.3,5,0.31,10,31,171,1,0.07,0.148,,0.055,0.6,0,0,0,0,0,0.07,0,,,0,0,0,,,,,,,,71.5,0.011,0.065,0.603,,0.1,14,0,7.1,,,0.4,0,14,14,,0.007,,,,0.041,0.009,,,,,,,,,,,,,,0,0,0.099,0,0,0,0,0,0.002,0.07,0.024,,0.119,0.067,0.065,0,0,,,0.001,0,0,0,0,0,,,,,0.12,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Litchi chinensis,fruit,plant,plantae,,,,,,,,,,,,,,,,,,,,,,dried,,lychee,fruit,,,,,"Litchis, dried","LITCHIS,DRIED",3.8,1.2,70.7,2,277,,,,,,,0,22.3,0,0,1159,66.1,,4.6,33,1.7,42,181,1110,3,0.28,0.631,,0.234,1.3,0,0,0,0,0,0.31,0,,,0,0,0,,,,,,,,183,0.01,0.57,3.1,,0.09,12,0,12.7,,,1.6,0,12,12,,0.033,,,,0.187,0.042,,,,,,,,,,,,,,0,,0.27,0,0,0,0,0,0.006,0.19,0.065,,0.324,0.184,0.178,0,0,,,0.004,0,0,0,0,0,,,,,0.328,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macadamia,nuts and seeds,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,,macadamia,seed,,,,,"Nuts, macadamia nuts, raw","MACADAMIA NUTS,RAW",7.91,75.77,13.82,1.14,718,1.05,4.43,0.07,0.07,0,0,0,1.36,0,0,3004,4.57,,8.6,85,3.69,130,188,368,5,1.3,0.756,,4.131,3.6,0,0,0,,,0.54,0,,,,,,0,0,0,,,,,1.2,1.195,0.162,2.473,0.758,0.275,11,0,,,,,0,11,11,,0.067,0.37,0.314,0.602,0.018,0.023,0.006,0.665,0.511,0.363,1.402,0.195,0.388,1.099,2.267,0.454,0.468,0.419,,0,,12.061,0,0,0,0,0.076,0.659,6.036,2.329,1.94,43.755,1.296,0.206,0,0,0.616,0,12.981,0,1.89,0,0.233,0,116,0,8,108,58.877,1.502,0,0.124,0.281,,,,,,,,0.018,0,,,,,,,0,,,0,,,,,,,,,
Macadamia,nuts and seeds,plant,plantae,,,,,,,,,,,,,,,,,,,,,,roasted,,macadamia,seed,,,,,"Nuts, macadamia nuts, dry roasted, without salt added","MACADAMIA NUTS,DRY RSTD,WO/SALT",7.79,76.08,13.38,1.14,718,1.05,4,0.07,0.07,0,0,,1.61,,,3005,4.14,,8,70,2.65,118,198,363,4,1.29,0.57,,3.036,11.7,0,0,0,0,0,0.57,0,,,0,0,0,0,0,0,,,,,0.7,0.71,0.087,2.274,0.603,0.359,10,0,44.6,,0,0,0,10,10,0.3,0.066,0.364,0.309,0.592,0.018,0.023,0.005,0.654,0.503,0.357,1.38,0.192,0.382,1.082,2.231,0.447,0.46,0.413,,0,,11.947,0,0,0,0,0.075,0.668,5.932,2.28,1.944,44.377,1.303,0.196,0,0,0.621,0,12.725,0,1.925,0,0.237,0,,0,10,145,59.275,1.498,0,0.156,0.272,,,,,,,,0.011,0,,,,,,,0,,,0,,,,,,,,,
Myristica fragrans,nuts and seeds,plant,plantae,,,,,,,,,,,,,,,,,,,,,,dried,,mace,seed,,,,nutmeg,"Spices, mace, ground","MACE,GROUND",6.71,32.38,50.5,2.23,475,,,,,,,0,8.17,0,0,1989,,,20.2,252,13.9,163,110,463,80,2.3,2.467,,1.5,2.7,800,0,40,,,,0,,,,,,,,,,,,,21,0.312,0.448,1.35,,0.16,76,0,,,,,0,76,76,,,,,,,,,,,,,,,,,,,,,0,,9.51,0,0,0,0,0,0.93,7.69,0.43,,10.59,4.31,0.08,0,0,,,0.58,0,0,0,0,0,73,,,,11.17,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trachurus symmetricus,,animal,animalia,,,,,,,,,,,,,,,,,,,,,,fresh,,mackerel,meat,,,,,"Fish, mackerel, Pacific and jack, mixed species, raw","MACKEREL,PACIFIC&JACK,MXD SP,RAW",20.07,7.89,0,1.62,158,,,,,,,0,70.15,0,0,661,0,,0,23,1.16,28,125,406,86,0.67,0.093,,0.015,36.5,62,19,19,0,0,1,366,,9.1,0,0,0,,,,,,,,2,0.111,0.421,8.32,0.316,0.33,2,4.4,66.9,,,0.1,0,2,2,,0.225,0.88,0.925,1.631,1.843,0.594,0.215,0.783,0.678,1.034,1.201,0.591,1.214,2.055,2.996,0.963,0.71,0.819,,47,,2.247,0,0,0,0,0.009,0.34,1.389,0.441,,1.328,0.116,0.05,0.081,0.932,,,0.47,0.125,0.325,0.509,0.485,0.123,,,,,2.629,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scomberomorus maculatus,,animal,animalia,,,,,,,,,,,,,,,,,,,,,,fresh,,mackerel,meat,,,,,"Fish, mackerel, Atlantic, raw","MACKEREL,ATLANTIC,RAW",18.6,13.89,0,1.35,205,,,,,,,0,63.55,0,0,858,0,,0,12,1.63,76,217,314,90,0.63,0.073,,0.015,44.1,167,50,50,0,0,1.52,643,,16.1,0,0,0,,,,,,,,0.4,0.176,0.312,9.08,0.856,0.399,1,8.71,65,,,5,0,1,1,,0.208,0.815,0.857,1.512,1.708,0.551,0.199,0.726,0.628,0.958,1.113,0.548,1.125,1.905,2.777,0.893,0.658,0.759,,70,,3.257,0,0,0,0,0.017,0.674,2.125,0.423,,2.283,0.219,0.159,0.183,1.401,,,0.727,0.278,1.039,0.898,1.407,0.212,,,,,5.456,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scomberomorus commerson*,,animal,animalia,,,,,,,,,,,,,,,,,,,,,,fresh,,mackerel,meat,,,,,"Fish, mackerel, spanish, raw","MACKEREL,SPANISH,RAW",19.29,6.3,0,1.27,139,,,,,,,0,71.67,0,0,582,0,,0,11,0.44,33,205,446,59,0.49,0.055,,0.014,36.5,130,39,39,0,0,0.69,292,,7.3,0,0,0,,,,,,,,1.6,0.13,0.17,2.3,0.75,0.4,1,2.4,50.5,,,0.1,0,1,1,,0.216,0.846,0.889,1.568,1.771,0.571,0.207,0.753,0.651,0.994,1.154,0.568,1.167,1.975,2.879,0.926,0.682,0.787,,76,,1.828,0,0,0,0,0,0.173,1.239,0.416,,1.117,0.097,0.034,0.166,1.012,,,0.291,0,0.072,0.329,0.05,0.101,,,,,1.53,1.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scomberomorus cavalla,,animal,animalia,,,,,,,,,,,,,,,,,,,,,,fresh,,mackerel,meat,,,,,"Fish, mackerel, king, raw","MACKEREL,KING,RAW",20.28,2,0,1.28,105,,,,,,,,75.85,,,439,,,0,31,1.78,32,248,435,158,0.56,0.026,,0.005,36.5,727,218,218,,,,,,,,,,,,,,,,,1.6,0.1,0.476,8.59,0.839,0.442,8,15.6,,,,,0,8,8,,0.227,0.889,0.935,1.648,1.863,0.6,0.217,0.792,0.685,1.045,1.214,0.597,1.227,2.077,3.028,0.974,0.717,0.827,,53,,0.363,,,,,,0.082,0.242,0.039,,0.311,0.04,,,0.177,,,0.118,0.09,0.122,0.136,0.213,0.017,,,,,0.764,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coryphaena hippurus,,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,,mahimahi,meat,,,,,"Fish, mahimahi, raw","FISH,MAHIMAHI,RAW",18.5,0.7,0,2.1,85,,,,,,,0,77.55,,,356,,,0,15,1.13,30,143,416,88,0.46,0.041,,0.015,36.5,180,54,54,,,,,,,,,,,,,,,,,0,0.02,0.07,6.1,0.75,0.4,5,0.6,,,,,0,5,5,,0.207,0.811,0.852,1.504,1.699,0.548,0.198,0.722,0.625,0.953,1.107,0.545,1.119,1.894,2.762,0.888,0.654,0.755,,73,,0.188,0,0,0,0,0.001,0.014,0.12,0.046,,0.086,0.036,0.005,0.002,0.088,,,0.023,0.005,0.003,0.02,0.009,0.009,,,,,0.121,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grifola frondosa,,mushroom,fungi,,,,,,,,,,,,,,,,,,,,,,fresh,,maitake mushroom,fruit body,,,,,"Mushrooms, maitake, raw","MUSHROOMS,MAITAKE,RAW",1.94,0.19,6.97,0.53,31,0,0,1.74,0,0.33,0,0,90.37,0,0,130,2.07,0,2.7,1,0.3,10,74,204,1,0.75,0.252,,0.059,2.2,0,0,0,0,0,0.01,1123,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0.242,6.585,0.27,0.056,21,0,51.1,0,0,0,0,21,21,,0.035,0.095,0.055,0.08,0.09,0.015,0.025,0.06,0.07,0.1,0.1,0.045,0.124,0.205,0.264,0.09,0.06,0.1,,0,0,0.03,0,0,0,0,0,0,0.03,0,0,0.03,0.09,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0.03,0.09,0,0,0,,,,,,,,0,0,,,,,,0,0,,,0,0,,,,,,0,0,
Hordeum vulgare L.,nuts and seeds,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,,malt,seed,,,syrup,,"Syrups, malt","SYRUPS,MALT",6.2,0,71.3,1.3,318,,,,,,,0,21.1,,,1331,71.3,,0,61,0.96,72,236,320,35,0.14,0.2,,0.1,12.3,0,0,0,,,,,,,,,,,,,,,,,0,0.011,0.393,8.12,0.171,0.5,12,0,,,,,0,12,12,,0.075,0.208,0.21,0.378,0.267,0.11,0.065,0.26,0.169,0.304,0.283,0.132,0.271,0.558,1.006,0.252,0.459,0.232,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mammea americana,,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,,mamey apple,apple,,,,,"Mammy-apple, (mamey), raw","MAMMY-APPLE,(MAMEY),RAW",0.5,0.5,12.5,0.3,51,,,,,,,0,86.2,,,213,,,3,11,0.7,16,11,47,15,0.1,0.086,,,0.6,230,0,12,,,,,,,,,,,,,,,,,14,0.02,0.04,0.4,0.103,0.1,14,0,,,,,0,14,14,,0.005,,,,0.037,0.006,,,,,,,,,,,,,,0,0,0.136,0,0,0,0,0,0,0.042,0.094,,0.205,0.079,0,0,0,,,0,0,0,0,0,0,,,,,0.205,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mangifera indica,fruit,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,,mango,fruit,meat,,,,"Mangos, raw","MANGOS,RAW",0.82,0.38,14.98,0.36,60,,6.97,2.01,4.68,0,0,0,83.46,0,0,250,13.66,0,1.6,11,0.16,10,14,168,1,0.09,0.111,,0.063,0.6,1082,0,54,640,9,0.9,0,,,10,3,23,0.01,0.01,0,0.03,0.01,0,0,36.4,0.028,0.038,0.669,0.197,0.119,43,0,7.6,,,4.2,0,43,43,,0.013,0.031,0.029,0.05,0.066,0.008,,0.027,0.016,0.042,0.031,0.019,0.082,0.068,0.096,0.034,0.029,0.035,,0,0,0.092,0,0,0,0,0.001,0.013,0.072,0.004,,0.075,0.019,0.051,0,0,,,0.067,0,0,0,0,0,,,,,0.14,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acer saccharum,,plant,plantae,,,,,,,,,,,,,,,,,,,,,,processed,,maple,sap,,,syrup,,"Syrup, maple, Canadian","SYRUP,MAPLE,CANADIAN",0,0,67.38,0.47,270,,58.93,0.65,0.34,0,0,,32.15,0,,1128,59.92,0,0,109,0.11,21,,225,9,0.7,,,2.3,,0,,0,,,,,,,,,,,,,,,,,0,0.066,1.27,0.081,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acer saccharum,,plant,plantae,,,,,,,,,,,,,,,,,,,,,,processed,,maple,sap,,,syrup,,"Syrups, maple","SYRUPS,MAPLE",0.04,0.06,67.04,0.47,260,,58.32,1.6,0.52,0,0,0,32.39,0,0,1088,60.46,0,0,102,0.11,21,2,212,12,1.47,0.018,,2.908,0.6,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,0,0.066,1.27,0.081,0.036,0.002,0,0,1.6,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,,0.007,0,0,0,0,0,0,0.006,0.001,,0.011,0.017,0,0,0,,,0,0,0,0,0,0,,,,,0.011,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saccharum officinarum,,plant,plantae,,,,,,,,,,,,,,,,,,,,,,processed,,maple tree,sap,,,,,"Sugars, maple","SUGARS,MAPLE",0.1,0.2,90.9,0.8,354,,,,,,,0,8,0,0,1481,84.87,,0,90,1.61,19,3,274,11,6.06,0.099,,4.422,0.8,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,0,0.009,0.013,0.04,0.048,0.003,0,0,2.1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,,0.036,0,0,0,0,0,0,0.036,0.004,,0.064,0.1,0,0,0,,,0,0,0,0,0,0,,,,,0.064,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Origanum majorana,,plant,plantae,,,,,,,,,,,,,,,,,,,,,,dried,,marjoram,leaf,,,,,"Spices, marjoram, dried","MARJORAM,DRIED",12.66,7.04,60.56,12.1,271,,,,,,,0,7.64,0,0,1136,4.09,,40.3,1990,82.71,346,306,1522,77,3.6,1.133,,5.433,4.5,8068,0,403,4806,0,1.69,0,,,70,0,1895,,,,,,,,51.4,0.289,0.316,4.12,,1.19,274,0,43.6,,,621.7,0,274,274,,,,,,,,,,,,,,,,,,,,,0,0,0.529,0,0,0,0,0,0,0.294,0.235,,0.94,1.175,3.23,0,0,,,0,0,0,0,0,0,60,,,,0.94,4.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tropaeolum tuberosum,,plant,plantae,,,,,,,,,,,,,,,,,,,,,alaska,fresh,,mashua,root,,,,,"Mashu roots, raw (Alaska Native)","MASHU ROOTS,RAW (ALASKA NATIVE)",5.8,2.4,22.6,1.4,135,,,,,,,,67.8,,,566,,,,,,,67,,,,,,,,16,,,,,,,,,,,,,,,,,,,11,0.1,0.07,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cucumis melo,fruit,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,banana,melon,fruit,,,,,"Melon, banana (Navajo)","MELON,BANANA (NAVAJO)",0.84,0.2,4.06,0.24,21,0,0,1.3,2.06,0,0,,94.66,,,90,3.36,0,0.3,13,0.21,10,9,140,11,0.14,0.035,,0.036,0.4,,,,,,0,,,,,,,0,0,0,0,0,0,0,8.1,0.02,0.018,0.46,0.07,0.05,20,,,,0,4.9,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cucumis melo,fruit,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,cantaloupe,melon,fruit,,,,,"Melons, cantaloupe, raw","MELONS,CANTALOUPE,RAW",0.84,0.19,8.16,0.65,34,0.03,4.35,1.54,1.87,0,0.04,0,90.15,0,0,141,7.86,0.06,0.9,9,0.21,12,15,267,16,0.18,0.041,1,0.041,0.4,3382,0,169,2020,16,0.05,0,,,1,0,26,0,0.11,0,0,0,0,0,36.7,0.041,0.019,0.734,0.105,0.072,21,0,7.6,,0,2.5,0,21,21,0.1,0.002,0.017,0.021,0.029,0.03,0.012,0.002,0.023,0.014,0.033,0.029,0.015,0.095,0.136,0.209,0.026,0.019,0.042,,0,0,0.051,0,0,0,0,0.001,0.001,0.043,0.005,,0.003,0.035,0.046,0,0,,,0,0,0,0,0,0,10,,,,0.003,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cucumis melo,fruit,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,casaba,melon,fruit,,,,,"Melons, casaba, raw","MELONS,CASABA,RAW",1.11,0.1,6.58,0.36,28,,,,,,,0,91.85,0,0,118,5.69,,0.9,11,0.34,11,5,182,9,0.07,0.06,,0.035,0.4,0,0,0,0,0,0.05,0,,,0,0,26,,,,,,,,21.8,0.015,0.031,0.232,0.084,0.163,8,0,7.6,,,2.5,0,8,8,,,,,,,,,,,,,,,,,,,,,0,0,0.025,0,0,0,0,0.001,0.001,0.021,0.002,,0.002,0.017,0.022,0,0,,,0,0,0,0,0,0,,,,,0.002,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cucumis melo,fruit,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,honeydew,melon,fruit,,,,,"Melons, honeydew, raw","MELONS,HONEYDEW,RAW",0.54,0.14,9.09,0.41,36,0,2.48,2.68,2.96,0,0,0,89.82,0,0,150,8.12,0,0.8,6,0.17,10,11,228,18,0.09,0.024,,0.027,0.7,50,0,3,30,0,0.02,0,,,0,0,27,0,0.03,0,0,0,0,0,18,0.038,0.012,0.418,0.155,0.088,19,0,7.6,,0,2.9,0,19,19,,0.005,0.013,0.013,0.016,0.018,0.005,0.005,0.015,0.01,0.018,0.014,0.005,0.044,0.088,0.153,0.016,0.012,0.023,,0,0,0.038,0,0,0,0,0.002,0.002,0.032,0.003,,0.003,0.026,0.033,0,0,,,0,0,0,0,0,0,,,,,0.003,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brevootia tyrannus,,plant,plantae,,,,,,,,,,,,,,,,,,,,,,processed,,menhaden,fat,,,,,"Fish oil, menhaden","FISH OIL,MENHADEN",0,100,0,0,902,,,,,,,,0,,,3774,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,521,,30.427,,,,,,7.958,15.146,3.775,,14.527,2.154,1.49,1.169,8.562,,,10.482,2.739,1.332,13.168,0.352,4.915,,,,,26.694,34.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brevootia tyrannus,,plant,plantae,,,,,,,,,,,,,,,,,,,,,,processed,,menhaden,fat,,,,,"Fish oil, menhaden, fully hydrogenated","FISH OIL,MENHADEN,FULLY HYDR",0,100,0,0,902,,,,,,,,0,,,3774,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,500,,95.6,,,,,,9.057,35.221,21.133,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pinus cembroides,nuts and seeds,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,,mexican pinyon,seed,,,,,"Pinon Nuts, roasted (Navajo)","PINON NUTS,RSTD (NAVAJO)",7.41,34.08,51.06,2.45,541,5.5,3.45,0.15,0.3,0,0,,5,,,2262,,,43.4,18,3.53,152,345,458,310,2.89,0.654,,1.74,,,,,,,11.3,,,,,,,,0,0,,,,,0,0.212,0.222,1.63,0.791,0.116,7,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,3.21,,,0,0,0,0,2.29,0.75,0.13,15.3,14.2,0.07,0,0,0.04,0,0.06,0,0.21,0,0,0,,,,,15.57,14.42,0,0,0,,,,,,,,,0.08,,,,,,0,0,,,,0,0.07,,,,,,,
Chanos chanos,,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,,milkfish,meat,,,,,"Fish, milkfish, raw","MILKFISH,RAW",20.53,6.73,0,1.14,148,,,,,,,,70.85,,,619,,,0,51,0.32,30,162,292,72,0.82,0.034,,0.02,12.6,100,30,30,,,,,,,,,,,,,,,,,0,0.013,0.054,6.44,0.75,0.423,16,3.4,,,,,0,16,16,,0.23,0.9,0.946,1.669,1.886,0.608,0.22,0.802,0.693,1.058,1.229,0.604,1.242,2.102,3.065,0.986,0.726,0.838,,52,,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennisetum glaucum,nuts and seeds,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,,millet,seed,,,,,"Millet, raw","MILLET,RAW",11.02,4.22,72.85,3.25,378,,,,,,,,8.67,,,1582,,,8.5,8,3.01,114,285,195,5,1.68,0.75,,1.632,2.7,0,0,0,,,0.05,0,,,,,,,,,,,,,0,0.421,0.29,4.72,0.848,0.384,85,0,,,,0.9,0,85,85,,0.119,0.353,0.465,1.4,0.212,0.221,0.212,0.58,0.34,0.578,0.382,0.236,0.986,0.726,2.396,0.287,0.877,0.644,,0,,0.723,,,,,0.003,,0.528,0.154,,0.739,2.015,0.118,,,,,0.014,,0.02,,,,,,,,0.773,2.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennisetum glaucum,nuts and seeds,plant,plantae,,,,,,,,,,,,,,,,,,,,,,dried,,millet,seed,,,,,Millet flour,MILLET FLR,10.75,4.25,75.12,1.21,382,69.88,0.3,1.26,0,0,0.11,,8.67,,,1597,1.66,0,3.5,14,3.94,119,285,224,4,2.63,0.535,,1.002,32.7,,,,,,0.11,,,,,,,0.06,2.07,0.53,0,0,0.01,0.01,0,0.413,0.073,6.02,1.267,0.372,42,,,0.2,0,0.8,0,42,42,,0.17,0.354,0.473,1.537,0.144,0.319,0.178,0.675,0.326,0.584,0.37,0.257,1.282,0.71,2.599,0.271,0.911,0.782,,,0.002,0.536,0.007,0.001,0,0.008,0.001,0.003,0.393,0.071,0.021,0.895,2.552,0.044,0.02,0,0.015,0.002,0.007,0,0.02,0,0,0,,,,,0.924,2.618,0.002,0.002,0.012,0,0,0,0.003,,,0,0.001,0.002,0.007,0.895,2.549,0,0,0,0,0,0.003,,0,0.044,0,0,,,,0.001,
Pennisetum glaucum,nuts and seeds,plant,plantae,,,,,,,,,,,,,,,,,,,,,,dried,,millet,seed,,,,,"Millet, puffed","MILLET,PUFFED",13,3.4,80,1.56,354,,,,,,,0,2.5,0,0,1481,0.55,,2.7,8,2.81,106,266,40,5,1.58,0.702,,,2.9,0,0,0,0,0,0.66,0,,,0,0,0,,,,,,,,0,0.39,0.27,4.42,,0.36,79,0,23.1,,,1.4,0,79,79,,,,,,,,,,,,,,,,,,,,,0,,0.67,0,0,0,0,0.003,0,0.49,0.143,,0.686,1.869,0.11,0,0,,,0.013,0,0.019,0,0,0,,,,,0.717,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lophius americanus,,animal,animalia,,,,,,,,,,,,,,,,,,,,,,fresh,,monkfish,meat,,,,,"Fish, monkfish, raw","MONKFISH,RAW",14.48,1.52,0,1.21,76,,,,,,,,83.24,,,318,,,0,8,0.32,21,200,400,18,0.41,0.028,,0.024,36.5,40,12,12,,,,,,,,,,,,,,,,,1,0.025,0.06,2.1,0.15,0.24,7,0.9,,,,,0,7,7,,0.162,0.635,0.667,1.177,1.33,0.429,0.155,0.565,0.489,0.746,0.867,0.426,0.876,1.483,2.162,0.695,0.512,0.591,,25,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alces alces,,animal,animalia,,,,,,,,,,,,,,,,,,,,,alaska,fresh,,moose,liver,,,,,"Moose, liver, braised (Alaska Native)","MOOSE,LIVER,BRSD (ALASKA NATIVE)",24.38,4.89,3.43,1.3,155,,,,,,,,66,,,650,,,,7,6.77,20,429,235,70,6.07,2.789,,0.413,,96000,,,,,,,,,,,,,,,,,,,22.6,0.196,4.1,10.72,4.57,0.91,217,71,,,,,,217,,,,,,,,,,,,,,,,,,,,,,389,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,0.65,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
