taxon,food_subtype,food_type,kingdom,phylum,class,order,suborder,family,subfamily,tribe,genus,species,subspecies,variety,form,group,cultivar,phenotype,binomial,nomial,trinomial,part_variant,classold,food_region,food_state,food_name_prefix,food_name,food_part,food_subpart,food_form_prefix,food_form,food_keywords,description_long,description_short,protein,lipid,carbohydrate,mineral,kilocalories,starch,sucrose,glucose,fructose,lactose,maltose,ethanol,water,caffeine,theobromine,kilojoules,sugar,galactose,fiber,calcium,iron,magnesium,phosphorus,potassium,sodium,zinc,copper,fluoride,manganese,selenium,vitamin_a_ui,retinol,vitamin_a_rae,beta_carotene,alpha_carotene,alpha_tocopherol,vitamin_d,ergocalciferol,cholecalciferol,beta_cryptoxanthin,lycopene,lutein_and_zeaxanthin,beta_tocopherol,gamma_tocopherol,delta_tocopherol,alpha_tocotrienol,beta_tocotrienol,gamma_tocotrienol,delta_tocotrienol,ascorbic_acid,thiamin,riboflavin,niacin,pantothenic_acid,vitamin_b6,folate_total,cyanocobalamin,choline,menaquinone_4,dihydrophylloquinone,phylloquinone,folic_acid,folate,folate_dfe,betaine,tryptophan,threonine,isoleucine,leucine,lysine,methionine,cystine,phenylalanine,tyrosine,valine,arginine,histidine,alanine,aspartic_acid,glutamic_acid,glycine,proline,serine,hydroxyproline,cholesterol,fc04_d0,saturated_fat,c04_d0,c06_d0,c08_d0,c10_d0,c12_d0,c14_d0,c16_d0,c18_d0,c20_d0,c18_d1_undifferentiated,c18_d2_undifferentiated,c18_d3_undifferentiated,c20_d4_undifferentiated,c22_d6_n3_dha,c22_d0,c14_d1,c16_d1_undifferentiated,c18_d4,c20_d1,c20_d5_n3,c22_d1_undifferentiated,c22_d5_n3,phytosterol,stigmasterol,campesterol,beta_sitosterol,monounsaturated_fat,polyunsaturated_fat,c15_d0,c17_d0,c24_d0,c16_d1_trans,c18_d1_trans,c22_d1_trans,c18_d2_trans,c18_d2_mixed,c18_d2_trans_trans,c18_d2_clas,c24_d1_cis,c20_d2_n6_cis_cis,c16_d1_cis,c18_d1_cis,c18_d2_n6_cis_cis,c22_d1_cis,c18_d3_n6_cis_cis_cis,c17_d1,c20_d3_undifferentiated,trans_monoenoic_fat,trans_polyenoic_fat,c13_d0,c15_d1,c18_d3_n3_cis_cis_cis,c20_d3_n3,c20_d3_n6,c20_d4_n6,c18_d3_mixed,c21_d5,c22_d4,c18_d1_d11_t_c18_d1t_n7
Cichorium intybus,,plant,plantae,,,,,,,,Cichorium,intybus,,,,,,,Cichorium intybus,,,,,"turkey,mediterranean region",,,common chicory,,,,,"vegetables, güneyik, karahindiba, mar-apr 2014","Common chicory, leaves, raw [Güneyik, Karahindiba]","COMMON CHICORY, LEAVES, RAW",1.5833333333333333,0.8266666666666667,0.3833333333333333,1.1899999999999997,24.246666666666666,,,,,,,,91.55,,,99.78000000000002,,,4.47,171.34127975166666,6.212375646166666,44.49276281283333,36.792407945,308.2142683333333,6.190840033333333,0.43166153499999993,0.08438373066666666,,,,,,71.57166666666667,858.8666666666668,,1.4533333333333331,,,,,,,,,,,,,,34.0825,0.059666666666666666,0.12266666666666666,0.22766666666666668,,,,,,,,,,,,,0.030998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dioscorea communis,,plant,plantae,,,,,,,,Dioscorea,communis,,,,,,,Dioscorea communis,,,,,"turkey,mediterranean region",,,black bryony,,,,,"vegetables, dolambaç, kuşkonmaz, mar-apr 2014","Black bryony, leaves, raw [Dolambaç, Kuşkonmaz]","BLACK BRYONY, LEAVES, RAW",1.376666666666667,0.43333333333333335,1.3233333333333333,0.9366666666666666,27.73333333333333,,,,,,,,89.43,,,113.93333333333334,,,6.5,46.269365374999985,1.2402928833333335,27.046398600000003,72.28113659166667,443.49932033333334,1.35946185,0.5941158883333334,0.16814496179166669,,,,,,169.46633333333332,2033.5999999999997,,0.7133333333333333,,,,,,,,,,,,,,36.513666666666666,0.05533333333333334,0.06966666666666665,0.4716666666666667,,,,,,,,,,,,,0.04890799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scorzonera cana,,plant,plantae,,,,,,,,Scorzonera,cana,,,,,,,Scorzonera cana,,,,,"turkey,mediterranean region",,,n/a,,,,,"vegetables, tekesakalı, dedem sakalı, apr-may 2014","N/A,  leaves, raw [Tekesakalı, Dedem sakalı]","N/A,  LEAVES, RAW",0.18666666666666668,0.8333333333333334,6.023333333333333,1.7966666666666669,39.453333333333326,,,,,,,,87.59666666666668,,,164.77666666666667,,,3.546666666666667,232.81261333333327,10.612418,53.98186204133333,29.439364893333334,352.47682839999993,2.0988578666666666,0.32018187633333334,0.9163580183333333,,,,,,,,,0.2783333333333333,,,,,,,,,,,,,,29.473833333333335,0.04633333333333334,0.09000000000000001,0.6143333333333334,,,,,,,,,,,,,0.034092333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Similax excelsa,,plant,plantae,,,,,,,,Similax,excelsa,,,,,,,Similax excelsa,,,,,"turkey, black sea region",,,catbriers,,,,,"vegetables, dikenucu, kırçan, apr-may 2014","Catbriers, greenbriers, shoots, raw [Dikenucu, Kırçan]","CATBRIERS, GREENBRIERS, SHOOTS, RAW",3.9266666666666663,0.4066666666666667,3.8833333333333333,0.9700000000000001,51.26666666666667,,,,,,,,82.63666666666667,,,213.26,,,8.173333333333332,69.20825740026667,1.490136851597373,22.658050148101264,60.555210376822664,435.83180272320004,1.6118912107079997,0.7680203080350667,0.4037971949844,,,,,,79.60000000000001,955.2000000000002,,0.1436666666666667,,,,,,,,,,,,,,2.0018333333333334,0.05266666666666667,0.072,1.6256666666666668,,,,,,,,,,,,,0.025587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chenopodium album,,plant,plantae,,,,,,,,Chenopodium,album,,,,,,,Chenopodium album,,,,,"turkey, black sea region",,,lmab's quarters,,,,,"vegetables, ak sirken, apr-may 2014","Lmab's quarters, leaves and shoots, raw [Ak sirken]","LMAB'S QUARTERS, LEAVES AND SHOOTS, RAW",0.9766666666666666,0.3466666666666667,2.25,1.5733333333333335,20.483333333333334,,,,,,,,92.63666666666666,,,85.44333333333333,,,2.2133333333333334,68.68725066666667,1.0116025,75.50203599999999,51.91710158000001,426.5850966666667,236.66854999999998,0.4139154966666667,0.12296309693333334,,,,,,186.38033333333337,2236.5666666666666,,0.20166666666666666,,,,,,,,,,,,,,10.1755,0.03366666666666667,0.03266666666666667,0.8536666666666667,,,,,,,,,,,,,0.023608333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rumex crispus L,,plant,plantae,,,,,,,,Rumex,crispus,,,,,,,Rumex crispus L,,,,,"turkey, black sea region",,,curly dock,,,,,"vegetables, labada, apr-may 2014","Curly dock, yellow dock,  leaves, raw [Labada]","CURLY DOCK, YELLOW DOCK,  LEAVES, RAW",1.8466666666666667,0.36000000000000004,1.06,1.13,24.96666666666667,,,,,,,,90.55333333333334,,,103.13333333333333,,,5.05,76.2359975,4.915345716666667,33.78708583333333,53.672419113333326,394.88580499999995,36.609326833333334,0.43168539499999997,0.21507959093333331,,,,,,30.279666666666667,363.3666666666666,,0.21933333333333335,,,,,,,,,,,,,,24.934833333333334,0.004666666666666667,0.04533333333333334,0.867,,,,,,,,,,,,,0.037511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polygonum cognatum,,plant,plantae,,,,,,,,Polygonum,cognatum,,,,,,,Polygonum cognatum,,,,,"turkey, black sea region",,,indian knotgrass,,,,,"vegetables, madımak, apr-may 2014","Indian knotgrass, leaves, raw [Madımak]","INDIAN KNOTGRASS, LEAVES, RAW",2.063333333333333,0.6533333333333333,6.77,3.046666666666667,60.276666666666664,,,,,,,,77.94333333333333,,,250.5,,,9.52,275.231884,37.42570163333333,77.75037206666667,43.203714487333336,448.46314066666656,2.148491546666667,0.7135102716666667,0.5244268440133334,,,,,,187.3886666666667,2248.6666666666665,,0.165,,,,,,,,,,,,,,23.453666666666667,0.007,0.18666666666666668,0.9256666666666667,,,,,,,,,,,,,0.07425166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferulago trachycarpa,,plant,plantae,,,,,,,,Ferulago,trachycarpa,,,,,,,Ferulago trachycarpa,,,,,"turkey,mediterranean region",,,n/a,,,,,"vegetables, kuzukemirdi, cakşır,çaşır, apr-may 2014","N/A, leaves, raw [Kuzukemirdi, Cakşır,Çaşır]","N/A, LEAVES, RAW",1.9366666666666668,0.86,1.36,1.7066666666666668,42.47,,,,,,,,83.37,,,174.02666666666664,,,10.763333333333334,323.2236946866667,1.567960542,55.514302266666675,51.50495991333333,491.7876466333334,1.7368570233333334,0.34413383666666664,0.20934437000000003,,,,,,,,,0.26766666666666666,,,,,,,,,,,,,,18.195666666666668,0.07366666666666666,0.146,0.36766666666666675,,,,,,,,,,,,,0.054420333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gundelia tournefortii,,plant,plantae,,,,,,,,Gundelia,tournefortii,,,,,,,Gundelia tournefortii,,,,,"turkey,mediterranean region",,,tumbleweed,,,,,"vegetables, kenger, apr-may 2014","Tumbleweed, root collar [Kenger]","TUMBLEWEED, ROOT COLLAR",1.1466666666666667,0.12666666666666668,3.4566666666666666,1.4566666666666668,26.316666666666666,,,,,,,,90.44,,,109.90333333333335,,,3.366666666666667,191.05037500666666,3.9609613473333334,18.67270053333333,21.79710136,518.9435327666666,7.963521096666667,0.29814085166666665,0.1888557316666667,,,,,,,,,0.12,,,,,,,,,,,,,,1.9569999999999999,0.017666666666666667,0.02266666666666667,0.236,,,,,,,,,,,,,0.009838666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Capparis spinosa,,plant,plantae,,,,,,,,Capparis,spinosa,,,,,,,Capparis spinosa,,,,,"turkey,mediterranean region",,,caper bush,,,,,"vegetables, kebere,kapari, jun-july 2014","Caper bush, fruits, fresh [Kebere,Kapari]","CAPER BUSH, FRUITS, FRESH",4.1,0.52,9.42,1.0866666666666667,67.46333333333332,,,,,,,,80.58,,,283.40000000000003,,,4.29,121.47346334666668,1.1932845166666668,60.280156866666665,73.88518473333333,563.5675316666667,6.473946150000001,0.77602754,0.08343892016666667,,,,,,32.14966666666667,385.8,,0.5906666666666667,,,,,,,,,,,,,,61.627166666666675,0.03733333333333333,0.05499999999999999,1.2003333333333333,,,,,,,,,,,,,0.05332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferula elaeochytris,,plant,plantae,,,,,,,,Ferula,elaeochytris,,,,,,,Ferula elaeochytris,,,,,"turkey,mediterranean region",,,n/a,,,,,"vegetables, çağ, çakşır kok, jun-july 2014","N/A,  root [Çağ, Çakşır kok]","N/A,  ROOT",3.6300000000000003,2.0966666666666662,14.536666666666667,10.06,176.9466666666667,,,,,,,,26.936666666666667,,,728.1866666666666,,,42.70666666666667,1501.3308936,59.57269626666666,117.49927915866665,48.90721794666666,556.6571666666667,0.5200132800000001,0.5715747933333333,0.14084400866666666,,,,,,,,,,,,,,,,,,,,,,,3.529,0.16233333333333333,0.1354,0.33666666666666667,,,,,,,,,,,,,0.029668333333333338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gypsophila arrostii,,plant,plantae,,,,,,,,Gypsophila,arrostii,,,,,,,Gypsophila arrostii,,,,,"turkey,mediterranean region",,,n/a,,,,,"vegetables, çöven, jun-july 2014","N/A,  root [Çöven]","N/A,  ROOT",6.626666666666666,0.5366666666666667,68.49333333333334,10.143333333333333,319.15333333333336,,,,,,,,7.3066666666666675,,,1352.14,,,6.890000000000001,3192.964155333333,42.743159333333345,99.00955492333333,51.31900793333333,584.2446833333333,31.158882333333327,0.5608777066666666,0.5792347066666667,,,,,,,,,1.0313333333333332,,,,,,,,,,,,,,,0.2316666666666667,0.0386,1.941,,,,,,,,,,,,,0.02508666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pyrus serikensis,,plant,plantae,,,,,,,,Pyrus,serikensis,,,,,,,Pyrus serikensis,,,,,"turkey,mediterranean region",,,n/a,,,,,"vegetables, zingit, serik armudu,, sep- nov 2014","N/A, fruits, seeds, raw [Zingit, Serik armudu,]","N/A, FRUITS, SEEDS, RAW",0.27666666666666667,0.84,12.673333333333332,1.3766666666666667,110.32666666666667,,,,,,,,59.35,,,455.09999999999997,,,25.47666666666667,112.00366084000001,1.0207162028333334,38.57229080566666,34.08103201833333,410.1404433333334,10.019793703,0.35093533833333335,0.30104613333333335,,,,,,,,,0.8746666666666666,,,,,,,,,,,,,,9.394,0.09566666666666668,0.015733333333333332,0.49900000000000005,,,,,,,,,,,,,0.015582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eriolobus trilobatus,,plant,plantae,,,,,,,,Eriolobus,trilobatus,,,,,,,Eriolobus trilobatus,,,,,"turkey,mediterranean region",,,crab apple,,,,,"vegetables, atelması, geyik elması, sep- nov 2014","Crab apple, fruits, seeds [Atelması, geyik elması]","CRAB APPLE, FRUITS, SEEDS",,3.26,14.479999999999999,0.7733333333333333,108.37333333333333,,,,,,,,70.85333333333334,,,451.84666666666664,,,10.633333333333333,37.723601440148336,0.5807378864916667,10.904520405,10.387055061666667,263.2403772833333,0.7252333733333334,0.13081589723833334,0.2586508849333333,,,,,,,,,0.8746666666666667,,,,,,,,,,,,,,3.263333333333333,0.0074666666666666675,0.05213333333333334,0.22666666666666668,,,,,,,,,,,,,0.005827333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactarius delicious,,plant,plantae,,,,,,,,Lactarius,delicious,,,,,,,Lactarius delicious,,,,,"turkey, aegean region",,,saffron milk cap,,,,,"vegetables, çıntar, sep- nov 2014","Saffron milk cap, mushroom, raw [Çıntar]","SAFFRON MILK CAP, MUSHROOM, RAW",0.16666666666666666,0.32,2.856666666666667,0.66,23.099999999999998,,,,,,,,91.87666666666667,,,95.76666666666667,,,4.05,3.4365671666666677,2.506062808333333,10.591773850000001,36.59247558333334,215.2103666666667,3.8686525333333335,0.5701463016666667,0.06310763033333333,,,,,,,,,5.376,,,,,,,,,,,,,,,0.21866666666666668,0.3253333333333333,1.226,,,,,,,,,,,,,0.018526333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acorus calamus,,plant,plantae,,,,,,,,Acorus,calamus,,,,,,,Acorus calamus,,,,,"turkey,mediterranean region",,,calamus,,,,,"vegetables, eğir otu, sep- nov 2014","Calamus, rhizoms [Eğir otu]","CALAMUS, RHIZOMS",0.5599999999999999,3.39,44.31333333333333,6.433333333333334,271.8633333333333,,,,,,,,14.383333333333333,,,1135.7166666666665,,,30.929999999999996,626.2774111333333,89.36903955999999,163.62966787999997,281.26101953333335,2375.0207649999998,266.4955288333333,2.018824578333333,2.0884622816666667,,,,,,,,,0.2333333333333333,,,,,,,,,,,,,,,0.08063333333333333,0.09076666666666666,2.9019999999999997,,,,,,,,,,,,,0.041243666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Musa sp,,plant,plantae,,,,,,,,Musa,sp,,,,,Pisang tali (local name),,Musa sp,,,,,southeast asia,,,banana,,,,,"fruits, pisang tali, pisang tali (local name)","Banana, Pisang tali, peeled, raw [Pisang tali] cv. Pisang tali (local name)","BANANA, PISANG TALI, PEELED, RAW",,,,,,0.24100000000000002,,,,,,,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Musa sp,,plant,plantae,,,,,,,,Musa,sp,,,,,Pisang rajah (local name),,Musa sp,,,,,southeast asia,,,banana,,,,,"fruits, pisang rajah, pisang rajah (local name)","Banana, Pisang rajah, peeled, raw [Pisang rajah] cv. Pisang rajah (local name)","BANANA, PISANG RAJAH, PEELED, RAW",,,,,,0.753,,,,,,,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Musa sp,,plant,plantae,,,,,,,,Musa,sp,,,,,Pisang mas (local name),,Musa sp,,,,,southeast asia,,,banana,,,,,"fruits, pisang mas, pisang mas (local name)","Banana, Pisang mas, peeled, raw [Pisang mas] cv. Pisang mas (local name)","BANANA, PISANG MAS, PEELED, RAW",,,,,,,,,,,,,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artocarpus polyphernia,,plant,plantae,,,,,,,,Artocarpus,polyphernia,,,,,Chempedak (local name),,Artocarpus polyphernia,,,,,southeast asia,,,jackfruit,,,,,"fruits, chempedak, chempedak (local name)","Jackfruit, Chempedak, peeled, seeds removed, raw [Chempedak] cv. Chempedak (local name)","JACKFRUIT, CHEMPEDAK, PEELED, SEEDS REMOVED, RAW",,,,,,,,,,,,,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artocarpus heterophylla,,plant,plantae,,,,,,,,Artocarpus,heterophylla,,,,,Nangka (local name),,Artocarpus heterophylla,,,,,southeast asia,,,jackfruit,,,,,"fruits, nangka, nangka (local name)","Jackfruit, peeled, seeds removed, raw [Nangka] cv. Nangka (local name)","JACKFRUIT, PEELED, SEEDS REMOVED, RAW",,,,,,,,,,,,,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garcinia mangostana,,plant,plantae,,,,,,,,Garcinia,mangostana,,,,,,,Garcinia mangostana,,,,,southeast asia,,,mangosteen,,,,,fruits,"Mangosteen, peeled, seeds removed, raw","MANGOSTEEN, PEELED, SEEDS REMOVED, RAW",,,,,,,,,,,,,81.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citrus sp.,,plant,plantae,,,,,,,,Citrus,sp.,,,,,,,Citrus sp.,,,,,southeast asia,,,orange,,,,,fruits,"Orange, Thai, thick-skinned, rind and pips removed, raw","ORANGE, THAI, THICK-SKINNED, RIND AND PIPS REMOVED, RAW",,,,,,0.16,,,,,,,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citrus sp.,,plant,plantae,,,,,,,,Citrus,sp.,,,,,,,Citrus sp.,,,,,southeast asia,,,orange,,,,,fruits,"Orange, Thai, thin-skinned, rind and pips removed, raw","ORANGE, THAI, THIN-SKINNED, RIND AND PIPS REMOVED, RAW",,,,,,0.13,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achras zapota,,plant,plantae,,,,,,,,Achras,zapota,,,,,Chiku (local name),,Achras zapota,,,,,southeast asia,,,sapodilla,,,,,"fruits, chiku, chiku (local name)","Sapodilla, skin and seeds removed, raw [Chiku] cv. Chiku (local name)","SAPODILLA, SKIN AND SEEDS REMOVED, RAW",,,,,,0.99,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eugenia aqua ',,plant,plantae,,,,,,,,Eugenia,aqua,,,,,Jambu air (local name),,Eugenia aqua ',,,,,southeast asia,,,waterapple,,,,,"fruits, jambu air, jambu air (local name)","Waterapple, skin and seeds removed, raw [Jambu air] cv. Jambu air (local name)","WATERAPPLE, SKIN AND SEEDS REMOVED, RAW",,,,,,0.08,,,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mangifera sp.,,plant,plantae,,,,,,,,Mangifera,sp.,,,,,,,Mangifera sp.,,,,,southeast asia,,,mango,,,,,fruits,"Mango, large, Filipino, skin and seeds removed, raw","MANGO, LARGE, FILIPINO, SKIN AND SEEDS REMOVED, RAW",,,,,,0.23,,,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mangifera sp.,,plant,plantae,,,,,,,,Mangifera,sp.,,,,,,,Mangifera sp.,,,,,southeast asia,,,mango,,,,,fruits,"Mango, small, skin and seeds removed, raw","MANGO, SMALL, SKIN AND SEEDS REMOVED, RAW",,,,,,0.23,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pyrus sp.,,plant,plantae,,,,,,,,Pyrus,sp.,,,,,,,Pyrus sp.,,,,,southeast asia,,,pear,,,,,fruits,"Pear, Korean, large, brown-skinned, skin and core removed, raw","PEAR, KOREAN, LARGE, BROWN-SKINNED, SKIN AND CORE REMOVED, RAW",,,,,,0.27,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Musa sp,,plant,plantae,,,,,,,,Musa,sp,,,,,Dwarf Brazilian,,Musa sp,,,,,"hawaii, kapaa",,,banana,,,,,"fruits, dwarf brazilian","Banana, Dwarf Brazilian, peeled, ripe, raw cv. Dwarf Brazilian","BANANA, DWARF BRAZILIAN, PEELED, RIPE, RAW",,,,,,,,,,,,,70.5,,,,,,,5.9,0.35,32.4,23.1,288.5,3.4,0.19,0.12,,0.17,,,,9.9,73.0,92.6,,,,,,,,,,,,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Musa sp,,plant,plantae,,,,,,,,Musa,sp,,,,,Dwarf Brazilian,,Musa sp,,,,,"hawaii, keaau",,,banana,,,,,"fruits, dwarf brazilian","Banana, Dwarf Brazilian, peeled, ripe, raw cv. Dwarf Brazilian","BANANA, DWARF BRAZILIAN, PEELED, RIPE, RAW",,,,,,,,,,,,,68.2,,,,,,,7.4,0.72,35.0,25.4,328.5,18.5,0.31,0.22,,0.34,,,,17.0,131.4,144.5,,,,,,,,,,,,,,,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Musa sp,,plant,plantae,,,,,,,,Musa,sp,,,,,Dwarf Brazilian,,Musa sp,,,,,"hawaii, paukaa",,,banana,,,,,"fruits, dwarf brazilian","Banana, Dwarf Brazilian, peeled, ripe, raw cv. Dwarf Brazilian","BANANA, DWARF BRAZILIAN, PEELED, RIPE, RAW",,,,,,,,,,,,,70.2,,,,,,,7.4,0.77,38.7,26.8,294.8,14.4,0.27,0.58,,0.56,,,,17.1,127.6,155.6,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Musa sp,,plant,plantae,,,,,,,,Musa,sp,,,,,Dwarf Brazilian,,Musa sp,,,,,"hawaii, pepeekeo",,,banana,,,,,"fruits, dwarf brazilian","Banana, Dwarf Brazilian, peeled, ripe, raw cv. Dwarf Brazilian","BANANA, DWARF BRAZILIAN, PEELED, RIPE, RAW",,,,,,,,,,,,,67.9,,,,,,,6.4,0.98,41.2,26.2,307.0,29.9,1.04,0.31,,1.0,,,,7.7,57.2,71.1,,,,,,,,,,,,,,,192.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Musa sp,,plant,plantae,,,,,,,,Musa,sp,,,,,Dwarf Brazilian,,Musa sp,,,,,"hawaii, waialua",,,banana,,,,,"fruits, dwarf brazilian","Banana, Dwarf Brazilian, peeled, ripe, raw cv. Dwarf Brazilian","BANANA, DWARF BRAZILIAN, PEELED, RIPE, RAW",,,,,,,,,,,,,68.9,,,,,,,6.7,0.69,45.1,26.9,361.7,17.6,0.26,0.22,,0.69,,,,9.6,77.0,76.9,,,,,,,,,,,,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
