taxon,food_subtype,food_type,kingdom,phylum,class,order,suborder,family,subfamily,tribe,genus,species,subspecies,variety,form,group,cultivar,phenotype,binomial,nomial,trinomial,part_variant,classold,food_region,food_state,food_name_prefix,food_name,food_part,food_subpart,food_form_prefix,food_form,food_keywords,description_long,description_short,protein,lipid,carbohydrate,mineral,kilocalories,starch,sucrose,glucose,fructose,lactose,maltose,ethanol,water,caffeine,theobromine,kilojoules,sugar,galactose,fiber,calcium,iron,magnesium,phosphorus,potassium,sodium,zinc,copper,fluoride,manganese,selenium,vitamin_a_ui,retinol,vitamin_a_rae,beta_carotene,alpha_carotene,alpha_tocopherol,vitamin_d,ergocalciferol,cholecalciferol,beta_cryptoxanthin,lycopene,lutein_and_zeaxanthin,beta_tocopherol,gamma_tocopherol,delta_tocopherol,alpha_tocotrienol,beta_tocotrienol,gamma_tocotrienol,delta_tocotrienol,ascorbic_acid,thiamin,riboflavin,niacin,pantothenic_acid,vitamin_b6,folate_total,cyanocobalamin,choline,menaquinone_4,dihydrophylloquinone,phylloquinone,folic_acid,folate,folate_dfe,betaine,tryptophan,threonine,isoleucine,leucine,lysine,methionine,cystine,phenylalanine,tyrosine,valine,arginine,histidine,alanine,aspartic_acid,glutamic_acid,glycine,proline,serine,hydroxyproline,cholesterol,fc04_d0,saturated_fat,c04_d0,c06_d0,c08_d0,c10_d0,c12_d0,c14_d0,c16_d0,c18_d0,c20_d0,c18_d1_undifferentiated,c18_d2_undifferentiated,c18_d3_undifferentiated,c20_d4_undifferentiated,c22_d6_n3_dha,c22_d0,c14_d1,c16_d1_undifferentiated,c18_d4,c20_d1,c20_d5_n3,c22_d1_undifferentiated,c22_d5_n3,phytosterol,stigmasterol,campesterol,beta_sitosterol,monounsaturated_fat,polyunsaturated_fat,c15_d0,c17_d0,c24_d0,c16_d1_trans,c18_d1_trans,c22_d1_trans,c18_d2_trans,c18_d2_mixed,c18_d2_trans_trans,c18_d2_clas,c24_d1_cis,c20_d2_n6_cis_cis,c16_d1_cis,c18_d1_cis,c18_d2_n6_cis_cis,c22_d1_cis,c18_d3_n6_cis_cis_cis,c17_d1,c20_d3_undifferentiated,trans_monoenoic_fat,trans_polyenoic_fat,c13_d0,c15_d1,c18_d3_n3_cis_cis_cis,c20_d3_n3,c20_d3_n6,c20_d4_n6,c18_d3_mixed,c21_d5,c22_d4,c18_d1_d11_t_c18_d1t_n7
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,beets,,,,,vegetables and vegetable products,"Beets, pickled, canned, solids and liquid","BEETS, PICKLED, CANNED, SOLIDS AND LIQUID",0.8,0.08,16.28,0.96,65.0,,,,,,,0.0,81.88,0.0,0.0,272.0,13.59,,1.9,11.0,0.41,15.0,17.0,148.0,264.0,0.26,0.116,,0.22,1.0,,0.0,2.0,29.0,0.0,0.06,0.0,,,0.0,0.0,0.0,,,,,,,,2.3,0.01,0.048,0.251,0.137,0.05,27.0,0.0,15.0,,,0.3,0.0,27.0,27.0,,0.009,0.024,0.024,0.034,0.029,0.009,0.01,0.023,0.019,0.028,0.021,0.011,0.03,0.057,0.212,0.015,0.021,0.029,,0.0,,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,,0.016,0.027,0.002,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.016,0.029,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,0.002,0.0,0.0,0.0,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,pepper,,,,,vegetables and vegetable products,"Pepper, jalapeno, canned, solids and liquid","PEPPER, JALAPENO, CANNED, SOLIDS AND LIQUID",0.92,0.94,4.74,4.51,27.0,,,,,,,0.0,88.89,0.0,0.0,113.0,2.14,,2.0,23.0,1.88,15.0,18.0,193.0,1671.0,0.34,0.146,,0.114,0.4,,0.0,85.0,968.0,32.0,0.69,0.0,,,72.0,0.0,657.0,,,,,,,,10.0,0.043,0.038,0.403,0.416,0.19,14.0,0.0,,,,12.9,0.0,14.0,14.0,,0.012,0.033,0.03,0.048,0.042,0.012,0.017,0.029,0.02,0.039,0.044,0.018,0.038,0.132,0.122,0.035,0.04,0.037,,0.0,,0.097,0.0,0.0,0.0,0.0,0.002,0.006,0.072,0.013,,0.05,0.49,0.024,0.0,0.0,,,0.002,0.0,0.0,0.0,0.0,0.0,,,,,0.053,0.514,,,,,,,,,,,,,,,,,0.0,,,,,,,0.024,0.0,0.0,0.0,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,potato,,,,,vegetables and vegetable products,"Potato, flesh and skin, baked","POTATO, FLESH AND SKIN, BAKED",2.5,0.13,21.15,1.33,93.0,17.27,0.4,0.44,0.34,0.0,0.0,0.0,74.89,0.0,0.0,390.0,1.18,0.0,2.2,15.0,1.08,28.0,70.0,535.0,10.0,0.36,0.118,,0.219,0.4,,0.0,1.0,6.0,0.0,0.04,0.0,,,0.0,0.0,30.0,0.0,0.0,0.0,,,,,9.6,0.064,0.048,1.41,0.376,0.311,28.0,0.0,14.8,,,2.0,0.0,28.0,28.0,0.2,0.025,0.081,0.08,0.119,0.13,0.038,0.029,0.099,0.058,0.125,0.123,0.042,0.076,0.583,0.427,0.069,0.076,0.091,,0.0,,0.035,0.0,0.0,0.0,0.001,0.004,0.001,0.022,0.005,,0.001,0.043,0.013,0.0,0.0,,,0.001,0.0,0.0,0.0,0.0,0.0,,,,,0.003,0.058,,,,,,,,,,,,,,,,,0.0,,,,,,,0.013,0.0,0.0,0.0,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,potato,,,,,vegetables and vegetable products,"Potato, flesh and skin, cooked in skin, microwaved","POTATO, FLESH AND SKIN, COOKED IN SKIN, MICROWAVED",2.44,0.1,24.24,1.18,105.0,,,,,,,0.0,72.04,0.0,0.0,441.0,,,2.5,11.0,1.24,27.0,105.0,447.0,8.0,0.36,0.334,,0.292,0.4,,0.0,0.0,0.0,,0.01,0.0,,,,,,,,,,,,,15.1,0.12,0.032,1.714,0.454,0.344,12.0,0.0,,,,,0.0,12.0,12.0,,0.038,0.089,0.099,0.147,0.149,0.039,0.031,0.109,0.091,0.138,0.113,0.054,0.075,0.598,0.41,0.073,0.088,0.106,,0.0,,0.026,,,,0.001,0.003,0.001,0.016,0.004,,0.001,0.032,0.01,,0.0,,,0.001,,,,,0.0,,,,,0.002,0.043,,,,,,,,,,,,,,,,,0.0,,,,,,,0.01,0.0,0.0,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,broccoli,,,,,vegetables and vegetable products,"Broccoli, boiled, drained, with salt","BROCCOLI, BOILED, DRAINED, WITH SALT",2.38,0.41,7.18,0.77,35.0,0.0,0.08,0.49,0.74,0.0,0.0,0.0,89.25,0.0,0.0,146.0,1.39,0.0,2.4,40.0,0.67,21.0,67.0,293.0,262.0,0.45,0.061,,0.194,1.6,,0.0,77.0,929.0,0.0,1.45,0.0,,,0.0,0.0,1080.0,0.01,0.25,0.0,,,,,64.9,0.063,0.123,0.553,0.616,0.2,108.0,0.0,40.1,,,141.1,0.0,108.0,108.0,0.1,0.034,0.096,0.092,0.147,0.15,0.043,0.031,0.116,0.06,0.138,0.2,0.063,0.114,0.329,0.549,0.101,0.111,0.129,,0.0,,0.079,,,0.0,0.0,0.002,0.0,0.056,0.013,0.004,0.029,0.051,0.119,0.0,0.0,0.005,0.0,0.009,,0.0,,0.0,0.0,,,,,0.04,0.17,0.0,0.0,,,,,,,,,,0.0,,,,,0.0,0.002,0.0,,,,0.0,0.066,0.0,0.0,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,celery,,,,,vegetables and vegetable products,"Celery, boiled, drained, with salt","CELERY, BOILED, DRAINED, WITH SALT",0.83,0.16,4.0,0.9,18.0,,0.14,0.71,0.66,0.0,0.0,0.0,94.11,0.0,0.0,74.0,2.37,0.85,1.4,42.0,0.42,12.0,25.0,284.0,327.0,0.14,0.036,,0.106,1.0,,0.0,26.0,313.0,0.0,0.35,0.0,,,0.0,0.0,329.0,0.0,0.0,0.0,,,,,6.1,0.043,0.047,0.319,0.195,0.086,22.0,0.0,7.9,,,37.8,0.0,22.0,22.0,,0.011,0.024,0.025,0.039,0.032,0.007,0.005,0.024,0.011,0.033,0.024,0.014,0.027,0.141,0.107,0.026,0.022,0.024,,0.0,,0.04,,,,,,0.001,0.035,0.004,,0.029,0.075,,,0.0,,,0.001,,,,,0.0,7.0,,,,0.03,0.075,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,corn,,,,,vegetables and vegetable products,"Corn, sweet, yellow, frozen, kernels cut off the cob, boiled, drained, with salt","CORN, SWEET, YELLOW, FROZEN, KERNELS CUT OFF THE COB, BOILED, DRAINED, WITH SALT",2.55,0.67,18.71,0.59,79.0,,1.96,0.48,0.46,0.0,0.17,0.0,77.03,0.0,0.0,329.0,3.07,0.0,1.9,3.0,0.47,28.0,79.0,233.0,245.0,0.63,0.048,,0.155,0.7,,0.0,10.0,50.0,17.0,0.07,0.0,,,122.0,0.0,730.0,0.0,0.14,0.0,,,,,3.5,0.03,0.062,1.311,0.151,0.099,35.0,0.0,,,,0.3,0.0,35.0,35.0,,0.031,0.115,0.137,0.251,0.153,0.068,0.038,0.131,0.106,0.167,0.126,0.067,0.172,0.219,0.438,0.085,0.181,0.156,,0.0,,0.066,,,,,,,0.062,0.004,,0.126,0.197,0.006,,0.0,,,,,,,,0.0,,,,,0.126,0.203,,,,,,,,,,,,,,,,,0.0,,,,,,,0.006,0.0,0.0,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,onion,,,,,vegetables and vegetable products,"Onion, boiled, drained, with salt","ONION, BOILED, DRAINED, WITH SALT",1.36,0.19,9.56,0.47,42.0,,,,,,,0.0,87.86,0.0,0.0,176.0,4.73,,1.7,22.0,0.24,11.0,35.0,166.0,239.0,0.21,0.067,,0.153,0.6,,0.0,0.0,1.0,0.0,0.02,0.0,,,0.0,0.0,4.0,,,,,,,,5.2,0.042,0.023,0.165,0.113,0.129,15.0,0.0,6.8,,,0.5,0.0,15.0,15.0,,0.02,0.033,0.048,0.048,0.065,0.011,0.024,0.035,0.034,0.031,0.183,0.022,0.038,0.074,0.22,0.057,0.042,0.04,,0.0,,0.031,0.0,0.0,0.0,0.0,0.0,0.001,0.028,0.002,,0.027,0.07,0.004,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,18.0,,,,0.027,0.073,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,0.004,0.0,0.0,0.0,,,,
Capsicum annuum,,plant,plantae,,,,,,,,Capsicum,annuum,,,,,,,Capsicum annuum,,,,,canada,,,pepper,,,,,vegetables and vegetable products,"Pepper, sweet, red, raw","PEPPER, SWEET, RED, RAW",0.99,0.3,6.03,0.47,31.0,0.0,0.0,1.94,2.26,0.0,0.0,0.0,92.21,0.0,0.0,129.0,4.2,0.0,1.4,7.0,0.43,12.0,26.0,211.0,4.0,0.25,0.017,,0.112,0.1,,0.0,157.0,1624.0,20.0,1.58,0.0,,,490.0,0.0,51.0,0.05,0.14,0.01,,,,,127.7,0.054,0.085,0.979,0.317,0.291,46.0,0.0,5.6,,,4.9,0.0,46.0,46.0,0.1,0.012,0.04,0.021,0.036,0.036,0.006,0.019,0.05,0.009,0.031,0.036,0.017,0.026,0.284,0.211,0.028,0.024,0.05,,0.0,,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.002,0.0,0.002,0.045,0.025,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,,,,,0.003,0.07,0.0,0.0,0.0,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.056,0.0,0.0,0.0,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,pepper,,,,,vegetables and vegetable products,"Pepper, sweet, green, boiled, drained, with salt","PEPPER, SWEET, GREEN, BOILED, DRAINED, WITH SALT",0.92,0.2,6.11,0.44,26.0,,,,,,,0.0,91.87,0.0,0.0,108.0,,,2.5,9.0,0.46,10.0,18.0,166.0,238.0,0.12,0.065,,0.115,0.3,,0.0,23.0,264.0,,0.5,0.0,,,,,,,,,,,,,74.4,0.059,0.03,0.477,0.079,0.233,16.0,0.0,7.4,,,,0.0,16.0,16.0,,0.012,0.034,0.03,0.048,0.041,0.011,0.018,0.029,0.019,0.039,0.044,0.019,0.038,0.132,0.122,0.034,0.04,0.037,,0.0,,0.029,,,,,0.0,0.0,0.022,0.007,,0.012,0.096,0.01,,0.0,,,0.001,,,,,0.0,9.0,,,,0.013,0.106,,,,,,,,,,,,,,,,,0.0,,,,,,,0.01,0.0,0.0,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,pepper,,,,,vegetables and vegetable products,"Pepper, sweet, red, boiled, drained","PEPPER, SWEET, RED, BOILED, DRAINED",0.92,0.2,6.7,0.31,28.0,,,,,,,0.0,91.87,0.0,0.0,117.0,4.39,,1.5,9.0,0.46,10.0,18.0,166.0,2.0,0.12,0.065,,0.115,0.3,,0.0,147.0,1525.0,18.0,1.65,0.0,,,460.0,0.0,47.0,,,,,,,,171.0,0.059,0.03,0.477,0.079,0.233,16.0,0.0,5.8,,,5.1,0.0,16.0,16.0,,0.012,0.034,0.03,0.048,0.041,0.011,0.018,0.029,0.019,0.039,0.044,0.019,0.038,0.132,0.122,0.034,0.04,0.037,,0.0,,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.007,,0.012,0.096,0.01,0.0,0.0,,,0.001,0.0,0.0,0.0,0.0,0.0,9.0,,,,0.013,0.106,,,,,,,,,,,,,,,,,0.0,,,,,,,0.01,0.0,0.0,0.0,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,pepper,,,,,vegetables and vegetable products,"Pepper, sweet, red, boiled, drained, with salt","PEPPER, SWEET, RED, BOILED, DRAINED, WITH SALT",0.92,0.2,6.11,0.44,26.0,,,,,,,0.0,91.87,0.0,0.0,108.0,4.39,,1.5,9.0,0.46,10.0,18.0,166.0,238.0,0.12,0.065,,0.115,0.3,,0.0,147.0,1525.0,,1.65,0.0,,,,,,,,,,,,,171.0,0.059,0.03,0.477,0.079,0.233,16.0,0.0,5.8,,,,0.0,16.0,16.0,,0.012,0.034,0.03,0.048,0.041,0.011,0.018,0.029,0.019,0.039,0.044,0.019,0.038,0.132,0.122,0.034,0.04,0.037,,0.0,,0.029,,,,,0.0,0.0,0.022,0.007,,0.012,0.096,0.01,,0.0,,,0.001,,,,,0.0,9.0,,,,0.013,0.106,,,,,,,,,,,,,,,,,0.0,,,,,,,0.01,0.0,0.0,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,tomato,,,,,vegetables and vegetable products,"Tomato, red, ripe, boiled, with salt","TOMATO, RED, RIPE, BOILED, WITH SALT",0.95,0.11,4.01,0.6,17.0,,0.0,1.18,1.31,0.0,0.0,0.0,94.34,0.0,0.0,73.0,2.49,0.0,1.5,11.0,0.68,9.0,28.0,218.0,247.0,0.14,0.075,,0.105,0.5,,0.0,24.0,293.0,0.0,0.56,0.0,,,0.0,3041.0,94.0,0.01,0.21,0.01,,,,,22.8,0.036,0.022,0.532,0.129,0.079,13.0,0.0,,,,2.8,0.0,13.0,13.0,,0.008,0.027,0.026,0.039,0.039,0.009,0.014,0.028,0.018,0.027,0.026,0.016,0.03,0.148,0.393,0.026,0.02,0.028,,0.0,,0.015,,,,,,0.0,0.011,0.004,,0.016,0.042,0.002,,0.0,,,0.001,,0.0,,0.0,0.0,9.0,,,,0.016,0.044,,,,,,,,,,,,,,,,,0.0,,,,,,,0.002,0.0,0.0,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,corn,,,,,vegetables and vegetable products,"Corn, sweet, white, frozen, kernels off cob, unprepared","CORN, SWEET, WHITE, FROZEN, KERNELS OFF COB, UNPREPARED",3.02,0.77,20.73,0.48,88.0,,8.5,0.35,0.2,0.03,0.0,0.0,75.0,0.0,0.0,367.0,9.09,0.0,1.9,4.0,0.41,18.0,70.0,213.0,3.0,0.37,0.036,,0.126,0.7,,0.0,0.0,1.0,0.0,0.13,0.0,,,0.0,0.0,35.0,,,,,,,,6.3,0.083,0.07,1.726,0.28,0.178,36.0,0.0,,,,0.3,0.0,36.0,36.0,,0.021,0.121,0.121,0.326,0.128,0.063,0.025,0.141,0.115,0.173,0.123,0.083,0.276,0.229,0.596,0.119,0.274,0.143,,0.0,,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.022,0.004,0.182,0.329,0.014,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.182,0.342,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.011,0.0,0.0,0.0,,,0.0,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,corn,,,,,vegetables and vegetable products,"Corn, sweet, white, frozen, kernels off cob, boiled, drained","CORN, SWEET, WHITE, FROZEN, KERNELS OFF COB, BOILED, DRAINED",2.75,0.43,19.56,0.53,80.0,,,,,,,0.0,76.73,0.0,0.0,335.0,3.12,,1.9,4.0,0.35,19.0,57.0,147.0,5.0,0.4,0.037,,0.127,0.7,,0.0,0.0,1.0,0.0,0.07,0.0,,,1.0,0.0,50.0,,,,,,,,3.1,0.083,0.071,1.299,0.18,0.129,31.0,0.0,22.0,,,0.3,0.0,31.0,31.0,0.2,0.033,0.124,0.147,0.27,0.165,0.073,0.041,0.141,0.114,0.18,0.136,0.072,0.185,0.236,0.471,0.092,0.195,0.168,,0.0,,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.004,,0.126,0.197,0.006,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.126,0.203,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,0.006,0.0,0.0,0.0,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,corn,,,,,vegetables and vegetable products,"Corn, sweet, white, frozen, kernels off cob, boiled, drained, with salt","CORN, SWEET, WHITE, FROZEN, KERNELS OFF COB, BOILED, DRAINED, WITH SALT",2.75,0.43,19.56,0.53,80.0,,,,,,,0.0,76.73,0.0,0.0,335.0,3.12,,2.8,4.0,0.35,19.0,57.0,147.0,245.0,0.4,0.037,,0.127,0.7,,0.0,0.0,1.0,0.0,0.07,0.0,,,1.0,0.0,50.0,,,,,,,,3.1,0.083,0.071,1.299,0.18,0.129,31.0,0.0,22.0,,,,0.0,31.0,31.0,0.2,0.033,0.124,0.147,0.27,0.165,0.073,0.041,0.141,0.114,0.18,0.136,0.072,0.185,0.236,0.471,0.092,0.195,0.168,,0.0,,0.066,,,,,,,0.062,0.004,,0.126,0.197,0.006,,0.0,,,,,,,,0.0,,,,,0.126,0.203,,,,,,,,,,,,,,,,,0.0,,,,,,,0.006,0.0,0.0,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,tomato ketchup (catsup),,,,,vegetables and vegetable products,Tomato ketchup (catsup),TOMATO KETCHUP (CATSUP),1.04,0.1,27.4,2.94,101.0,,2.3,10.25,8.72,0.0,0.0,0.0,68.51,0.0,0.0,423.0,21.27,0.0,1.7,15.0,0.35,13.0,26.0,281.0,907.0,0.17,0.085,,0.084,0.7,,0.0,26.0,316.0,0.0,1.46,0.0,,,0.0,12062.0,161.0,0.0,0.13,0.0,,,,,4.1,0.011,0.166,1.434,0.047,0.158,9.0,0.0,12.5,,,3.0,0.0,9.0,9.0,0.2,0.005,0.019,0.014,0.021,0.023,0.005,0.005,0.021,0.009,0.014,0.016,0.013,0.033,0.133,0.349,0.016,0.012,0.021,,0.0,,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.004,,0.015,0.039,0.001,0.0,0.0,,,0.001,0.0,0.0,0.0,0.0,0.0,,,,,0.015,0.041,,,,,,,,,,,,,,,,,0.0,,,,,,,0.007,0.0,0.0,0.0,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,pickles,,,,,vegetables and vegetable products,"Pickles, cucumber, dill (includes Kosher and Polish)","PICKLES, CUCUMBER, DILL (INCLUDES KOSHER AND POLISH)",0.5,0.3,2.41,2.45,12.0,,0.0,0.52,0.55,0.0,0.0,0.0,94.34,0.0,0.0,52.0,1.07,0.0,1.1,57.0,0.26,7.0,16.0,117.0,809.0,0.1,0.028,,0.062,0.0,,0.0,6.0,53.0,13.0,0.03,0.0,,,30.0,0.0,28.0,,,,,,,,2.3,0.045,0.057,0.109,0.201,0.035,8.0,0.0,3.4,,,17.3,0.0,8.0,8.0,0.0,0.005,0.017,0.019,0.026,0.026,0.005,0.004,0.017,0.01,0.02,0.04,0.009,0.021,0.037,0.177,0.022,0.014,0.018,,0.0,,0.079,0.0,0.0,0.0,0.0,0.003,0.003,0.065,0.008,,0.005,0.052,0.07,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,,,0.005,0.122,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,0.044,0.0,0.0,0.0,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,pimento,,,,,vegetables and vegetable products,"Pimento, canned","PIMENTO, CANNED",1.1,0.3,5.1,0.4,23.0,,,,,,,0.0,93.1,0.0,0.0,96.0,2.71,,1.3,6.0,1.68,6.0,17.0,158.0,14.0,0.19,0.049,,0.092,0.2,,0.0,133.0,1474.0,238.0,0.69,0.0,,,0.0,0.0,366.0,,,,,,,,84.9,0.017,0.06,0.615,0.01,0.215,6.0,0.0,6.3,,,8.3,0.0,6.0,6.0,,0.014,0.04,0.036,0.058,0.049,0.013,0.021,0.034,0.023,0.046,0.053,0.022,0.045,0.157,0.145,0.041,0.048,0.044,,0.0,,0.045,0.0,0.0,0.0,0.0,0.0,0.001,0.033,0.011,,0.018,0.146,0.015,0.0,0.0,,,0.002,0.0,0.0,0.0,0.0,0.0,9.0,,,,0.02,0.161,,,,,,,,,,,,,,,,,0.0,,,,,,,0.015,0.0,0.0,0.0,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,pickles,,,,,vegetables and vegetable products,"Pickles, cucumber, dill, low sodium","PICKLES, CUCUMBER, DILL, LOW SODIUM",0.5,0.3,2.41,2.45,12.0,,0.0,0.52,0.55,0.0,0.0,0.0,94.34,0.0,0.0,52.0,1.07,0.0,1.1,57.0,0.26,7.0,16.0,117.0,18.0,0.1,0.028,,0.062,0.0,,0.0,6.0,53.0,13.0,0.03,0.0,,,30.0,,28.0,,,,,,,,2.3,0.045,0.057,0.109,0.201,0.035,8.0,0.0,3.4,,,17.3,0.0,8.0,8.0,0.0,0.005,0.017,0.019,0.026,0.026,0.005,0.004,0.017,0.01,0.02,0.04,0.009,0.021,0.037,0.177,0.022,0.014,0.018,,0.0,,0.079,0.0,0.0,0.0,0.0,0.003,0.003,0.065,0.008,,0.005,0.052,0.07,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,,,0.005,0.122,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,0.044,0.0,0.0,0.0,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,tomato ketchup (catsup),,,,,vegetables and vegetable products,"Tomato ketchup (catsup), low sodium","TOMATO KETCHUP (CATSUP), LOW SODIUM",1.04,0.1,27.4,2.94,101.0,,2.3,10.25,8.72,0.0,0.0,0.0,68.51,0.0,0.0,423.0,21.27,0.0,1.7,15.0,0.35,13.0,26.0,281.0,20.0,0.17,0.085,,0.084,0.7,,0.0,26.0,316.0,0.0,1.46,0.0,,,0.0,12062.0,161.0,0.0,0.13,0.0,,,,,4.1,0.011,0.166,1.434,0.047,0.158,9.0,0.0,12.5,,,3.0,0.0,9.0,9.0,0.2,0.005,0.019,0.014,0.021,0.023,0.005,0.005,0.021,0.009,0.014,0.016,0.013,0.033,0.133,0.349,0.016,0.012,0.021,,0.0,,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.004,,0.015,0.039,0.001,0.0,0.0,,,0.001,0.0,0.0,0.0,0.0,0.0,,,,,0.015,0.041,,,,,,,,,,,,,,,,,0.0,,,,,,,0.005,0.0,0.0,0.0,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,seaweed,,,,,vegetables and vegetable products,"Seaweed, dulse (laver, nori), dried","SEAWEED, DULSE (LAVER, NORI), DRIED",36.22,1.75,23.5,31.85,217.0,,,,,,,0.0,6.68,0.0,0.0,907.0,0.49,,1.9,436.0,11.22,12.0,361.0,2219.0,299.0,6.55,1.646,,6.159,,,0.0,1621.0,19457.0,,6.21,0.0,,,,,,,,,,,,,243.1,0.611,2.78,9.164,3.248,0.991,912.0,0.0,,,,,0.0,912.0,912.0,,0.268,1.446,1.615,3.123,1.389,0.904,0.623,1.702,1.583,2.506,1.777,0.873,4.058,3.535,3.41,2.263,1.565,1.864,,0.0,,0.38,,,,,,0.019,0.312,0.019,,0.05,0.025,0.006,0.056,0.0,,,0.05,,0.056,0.499,,0.0,,,,,0.156,0.686,,,,,,,,,,,,,,,,,0.0,,,,,,,0.006,0.0,0.0,,,,,
Beta vulgaris,,plant,plantae,,,,,,,,Beta,vulgaris,,,,,,,Beta vulgaris,,,,,canada,,,beets,,,,,vegetables and vegetable products,"Beets, raw","BEETS, RAW",1.61,0.17,9.56,1.08,43.0,,,,,,,0.0,87.58,0.0,0.0,180.0,6.76,,1.9,16.0,0.8,23.0,40.0,325.0,78.0,0.35,0.075,,0.329,0.7,,0.0,2.0,20.0,0.0,0.04,0.0,,,0.0,0.0,0.0,,,,,,,,4.9,0.031,0.04,0.334,0.155,0.067,109.0,0.0,6.0,,,0.2,0.0,109.0,109.0,128.7,0.019,0.047,0.048,0.068,0.058,0.018,0.019,0.046,0.038,0.056,0.042,0.021,0.06,0.116,0.428,0.031,0.042,0.059,,0.0,,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.001,,0.032,0.055,0.005,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,25.0,,,,0.032,0.06,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,0.005,0.0,0.0,0.0,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,canada,,,beets,,,,,vegetables and vegetable products,"Beets, boiled, drained","BEETS, BOILED, DRAINED",1.68,0.18,9.96,1.12,44.0,,,,,,,0.0,87.06,0.0,0.0,184.0,7.96,,2.0,16.0,0.79,23.0,38.0,305.0,77.0,0.35,0.074,,0.326,0.7,,0.0,2.0,21.0,0.0,0.04,0.0,,,0.0,0.0,0.0,,,,,,,,3.6,0.027,0.04,0.331,0.145,0.067,80.0,0.0,6.3,,,0.2,0.0,80.0,80.0,,0.02,0.049,0.05,0.071,0.06,0.019,0.02,0.048,0.04,0.059,0.044,0.022,0.063,0.121,0.446,0.033,0.043,0.062,,0.0,,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.001,,0.035,0.058,0.005,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.035,0.064,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,0.005,0.0,0.0,0.0,,,,
